TMDb ID,Title,Year,Rating,Popularity,Overview,Deep Tags,Poster URL
336808,Embrace of the Serpent,2015,7.677,3.0538,"The epic story of the first contact, encounter, approach, betrayal and, eventually, life-transcending friendship, between Karamakate, an Amazonian shaman, last survivor of his people, and two scientists that, over the course of 40 years, travel through the Amazon in search of a sacred plant that can heal them. Inspired by the journals of the first explorers of the Colombian Amazon, Theodor Koch-Grunberg and Richard Evans Schultes.","Ancestral Isolation, Epistemological Solipsism, Cultural Amnesia, Spiritual Purgation, Collective Trauma, Mythic Regression",https://image.tmdb.org/t/p/w500/t3Lmw8jvm7tpik0lSkub8hU4oRW.jpg
990,The Hustler,1961,7.677,6.8377,Fast Eddie Felson is a small-time pool hustler with a lot of talent but a self-destructive attitude. His bravado causes him to challenge the legendary Minnesota Fats to a high-stakes match.,"Perfectionism and Self-Sabotage, The Ethics of Skill, Oedipal Conflict and Mentorship, Existential Cool, The Price of Dignity, Masculine Vulnerability",https://image.tmdb.org/t/p/w500/snItsSViawjaadW9mlWUmGwR41R.jpg
244063,Boys,2014,7.7,5.5111,Two teen track stars discover first love as they train for the biggest relay race of their young lives.,"Adolescent Volatility, Somatic Tension, Performance Anxiety, Identity Flux, Sublimation of Desire, Intersubjective Intensity",https://image.tmdb.org/t/p/w500/khyK1mS3PoZ9q97VQ2BvR4YuNKN.jpg
82702,How to Train Your Dragon 2,2014,7.676,9.3564,"Five years have passed since Hiccup and Toothless united the dragons and Vikings of Berk. Now, they spend their time charting unmapped territories. During one of their adventures, the pair discover a secret cave that houses hundreds of wild dragons -- and a mysterious dragon rider. Hiccup and Toothless find themselves at the center of a battle to protect Berk from a power-hungry warrior.","Burden of Succession, Catalytic Grief, Idealistic Confrontation, Reconciliation of the Matriarch, Authoritarian Fixation",https://image.tmdb.org/t/p/w500/d13Uj86LdbDLrfDoHR5aDOFYyJC.jpg
965150,Aftersun,2022,7.675,7.1119,Sophie reflects on the shared joy and private melancholy of a holiday she took with her father twenty years earlier. Memories fill the gaps between camcorder footages as she tries to reconcile the father she knew with the troubled man she didn't.,"Masked Melancholia, Fragmented Elegy, Intersubjective Distance, Retrospective Grief, Paternal Burden",https://image.tmdb.org/t/p/w500/evKz85EKouVbIr51zy5fOtpNRPg.jpg
227932,My Mom Is a Character 2,2016,7.675,0.6688,"Dona Hermínia is back, but now rich and famous since she is the host of her own successful TV show. However, the overprotective character will have to deal with her children's departures, as Marcelina and Juliano decide to move out. In counterpart, she will welcome, as a visitor, her sister Lúcia Helena, who's been living in New York.","Maternal Abandonment Anxiety, Control Dependency, Generational Transition, Empty Nest Syndrome, Domestic Satire, Identity Reconstruction",https://image.tmdb.org/t/p/w500/eDApDWU6r9zxk9MZLc6rfnBb3vu.jpg
13151,Scooby-Doo on Zombie Island,1998,7.675,4.6776,"After going their separate ways, Scooby-Doo, Shaggy, Velma, Daphne, and Fred reunite to investigate the ghost of Moonscar the pirate on a haunted bayou island, but it turns out the swashbuckler's spirit isn't the only creepy character on the island. The sleuths also meet up with cat creatures and zombies... and it looks like for the first time in their lives, these ghouls might actually be real.","Shattered Rationality, Visceral Horror, Professional Disillusionment, Loss of Innocence, Inescapable Dread",https://image.tmdb.org/t/p/w500/7EdvFUGvT5Pn8rUFRKCrdUzNthf.jpg
11474,The Warriors,1979,7.675,3.2976,"Prominent gang leader Cyrus calls a meeting of New York's gangs to set aside their turf wars and take over the city. At the meeting, a rival leader kills Cyrus, but a Coney Island gang called the Warriors is wrongly blamed for Cyrus' death. Before you know it, the cops and every gangbanger in town is hot on the Warriors' trail.","Urban Labyrinth, Primal Pursuit, Scapegoat Trauma, Communal Paranoia, Mythic Journey",https://image.tmdb.org/t/p/w500/sjN9IZHmRHZmpxvQYYYFNQ22Pch.jpg
766507,Prey,2022,7.674,24.2785,"When danger threatens her camp, the fierce and highly skilled Comanche warrior Naru sets out to protect her people. But the prey she stalks turns out to be a highly evolved alien predator with a technically advanced arsenal.","Aspirational Struggle, Primal Confrontation, Relentless Intensity, Strategic Ingenuity, Hunter-Prey Inversion, Technological Disparity",https://image.tmdb.org/t/p/w500/2FKjLRt7oK1bRRIrxgWmthbBdFh.jpg
83666,Moonrise Kingdom,2012,7.674,3.7642,"Set on an island off the coast of New England in the summer of 1965, Moonrise Kingdom tells the story of two twelve-year-olds who fall in love, make a secret pact, and run away together into the wilderness. As various authorities try to hunt them down, a violent storm is brewing off-shore – and the peaceful island community is turned upside down in more ways than anyone can handle.","Affective Deprivation, Idealized Nostalgia, Familial Reconstruction, Premature Adulthood, Aestheticized Melancholia, Escapist Micro-Utopia",https://image.tmdb.org/t/p/w500/y4SXcbNl6CEF2t36icuzuBioj7K.jpg
30020,Taste of Cherry,1997,7.674,3.0539,"A middle-aged Tehranian man, Mr. Badii is intent on killing himself and seeks someone to bury him after his demise. Driving around the city, the seemingly well-to-do Badii meets with numerous people, including a Muslim student, asking them to take on the job, but initially he has little luck. Eventually, Badii finds a man who is up for the task because he needs the money, but his new associate soon tries to talk him out of committing suicide.","Existential Crisis, Psychological Minimalism, Urban Isolation, Thanatos Drive, Transactional Despair, Introspective Journey",https://image.tmdb.org/t/p/w500/u6GYH4HyR0BVwpqFuTOc2g4KB1L.jpg
20139,The Children's Hour,1961,7.674,3.9715,An unruly student at a private all-girls boarding school scandalously accuses the two women who run it of having a romantic relationship.,"Calculated Malice, Internalized Repression, Puritanical Paranoia, Reputational Collapse, Moral Scapegoating, Atmospheric Doom",https://image.tmdb.org/t/p/w500/goyEWixvULM2IRN4KsKibyrJE4J.jpg
675,Harry Potter and the Order of the Phoenix,2007,7.674,17.052,"Returning for his fifth year of study at Hogwarts, Harry is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of students to defend themselves against the dark arts.","Institutionalized Gaslighting, Bureaucratic Sadism, Adolescent Paranoia, Emotional Contagion, Clandestine Empowerment",https://image.tmdb.org/t/p/w500/5aOyriWkPec0zUDxmHFP9qMmBaj.jpg
11787,Harvey,1950,7.7,5.0423,"The story of Elwood P. Dowd who makes friends with a spirit taking the form of a human-sized rabbit named Harvey that only he sees (and a few privileged others on occasion also.) After his sister tries to commit him to a mental institution, a comedy of errors ensues. Elwood and Harvey become the catalysts for a family mending its wounds and for romance blossoming in unexpected places.","Selective Reality, Social Sanity vs. Personal Joy, The Power of Belief, Acceptance of the Other, Redefinition of Normalcy",https://image.tmdb.org/t/p/w500/dgd82hYmpiXDM1G867HqNaWe8wj.jpg
11362,The Count of Monte Cristo,2002,7.672,7.1256,"Edmond Dantés's life and plans to marry the beautiful Mercedes are shattered when his best friend, Fernand, deceives him. After spending 13 miserable years in prison, Dantés escapes with the help of a fellow inmate and plots his revenge, cleverly insinuating himself into the French nobility.","Psychological Metamorphosis, Primal Betrayal Trauma, Calculated Vengeance, Existential Hubris, Moral Ambiguity, Elaborate Deception",https://image.tmdb.org/t/p/w500/ifMgDAUXVQLY4DeOu3VTTi55jSP.jpg
3763,Onibaba,1964,7.673,3.145,"While her son, Kichi, is away at war, a woman and her daughter-in-law survive by killing samurai who stray into their swamp, then selling whatever valuables they find. Both are devastated when they learn that Kichi has died, but his wife soon begins an affair with a neighbor who survived the war, Hachi. The mother disapproves and, when she can't steal Hachi for herself, tries to scare her daughter-in-law with a mysterious mask from a dead samurai.","Possessive Jealousy, Moral Degeneration, Sexual Repression, Primal Desperation, Identity Corruption, Visceral Horror",https://image.tmdb.org/t/p/w500/xyPLG53OodhJtvfQEfcmC43l16O.jpg
653,Nosferatu,1922,7.673,4.1924,"The mysterious Count Orlok summons a happily married real estate agent to his castle, located up in the Transylvanian mountains, to finalise a terrifying deal.","Xenophobic Paranoia, Existential Dread, The Uncanny, Invasive Corruption, Claustrophobic Oppression, Atonement through Sacrifice",https://image.tmdb.org/t/p/w500/zv7J85D8CC9qYagAEhPM63CIG6j.jpg
218,The Terminator,1984,7.673,11.8402,"In the post-apocalyptic future, reigning tyrannical supercomputers teleport a cyborg assassin known as the ""Terminator"" back to 1984 to kill Sarah Connor, whose unborn son is destined to lead insurgents against 21st century mechanical hegemony. Meanwhile, the human-resistance movement dispatches a lone warrior to safeguard Sarah. Can he stop the virtually indestructible killing machine?","Relentless Pursuit, Techno-Dread, Forced Maturation, Traumatic Resilience, Mechanistic Indifference, Urban Paranoia",https://image.tmdb.org/t/p/w500/hzXSE66v6KthZ8nPoLZmsi2G05j.jpg
22881,The Blind Side,2009,7.672,6.8749,"The story of Michael Oher, a homeless and traumatized boy who became an All American football player and first round NFL draft pick with the help of a caring woman and her family.","Childhood Trauma, Ontological Security, Assertive Matriarchy, Socioeconomic Chasm, Primal Protective Drive, Identity Formation",https://image.tmdb.org/t/p/w500/bMgq7VBriuBFknXEe9E9pVBYGZq.jpg
993,Sleuth,1972,7.7,1.3108,"A man who loves games and theater invites his wife's lover to meet him, setting up a battle of wits with potentially deadly results.","Psychological Sadism, Narcissistic Warfare, Metafiction, Status Anxiety, Competitive Obsession, Claustrophobic Tension",https://image.tmdb.org/t/p/w500/jAREYLUnYGwPjbQr0vs1s38QLkH.jpg
506574,Descendants 3,2019,7.671,4.304,The teenagers of Disney's most infamous villains return to the Isle of the Lost to recruit a new batch of villainous offspring to join them at Auradon Prep.,"Inherited Trauma, Systemic Othering, Performance Anxiety, Moral Liminality, Chosen Kinship, Mythic Deconstruction",https://image.tmdb.org/t/p/w500/7IRy0iHdaS0JI3ng4ZYlk5gLSFn.jpg
556984,The Trial of the Chicago 7,2020,7.67,4.0944,What was supposed to be a peaceful protest turned into a violent clash with the police. What followed was one of the most notorious trials in history.,"Institutional Cynicism, Performative Defiance, Epistemological Anxiety, Ideological Dissonance, Authoritarian Absurdity",https://image.tmdb.org/t/p/w500/ahf5cVdooMAlDRiJOZQNuLqa1Is.jpg
13187,A Charlie Brown Christmas,1965,7.7,4.4199,"When Charlie Brown complains about the overwhelming materialism that he sees amongst everyone during the Christmas season, Lucy suggests that he become director of the school Christmas pageant. Charlie Brown accepts, but it is a frustrating struggle. When an attempt to restore the proper spirit with a forlorn little fir Christmas tree fails, he needs Linus' help to learn the meaning of Christmas.","Existential Despair, Anti-Consumerism Satire, Societal Alienation, Search for Authenticity, Childhood Melancholy, Theological Recourse",https://image.tmdb.org/t/p/w500/vtaufTzJBMJAeziQA1eP4BLU24C.jpg
68,Brazil,1985,7.67,7.2436,"Low-level bureaucrat Sam Lowry escapes the monotony of his day-to-day life through a recurring daydream of himself as a virtuous hero saving a beautiful damsel. Investigating a case that led to the wrongful arrest and eventual death of an innocent man instead of wanted terrorist Harry Tuttle, he meets the woman from his daydream, and in trying to help her gets caught in a web of mistaken identities, mindless bureaucracy and lies.","Escapist Psychosis, Bureaucratic Absurdism, Dystopian Nightmare, Identity Dissolution, Existential Helplessness",https://image.tmdb.org/t/p/w500/aewan59WcFThBimkTVVoNf2o5Vb.jpg
167581,Free Fall,2013,7.7,4.1974,"A promising career with the police, a baby on the way... Marc's life seems to be right on track. Then he meets fellow policeman Kay and during their regular jogs Marc experiences a never-before-felt sense of ease and effortlessness – and what it means to fall in love with another man.","Identity Dissolution, Repressed Desire, Emotional Vertigo, Socio-professional Confinement, Masculine Fragility",https://image.tmdb.org/t/p/w500/77n2MlfdzgIlktWvvVS9Zvdx00q.jpg
869626,Marcel the Shell with Shoes On,2022,7.668,3.4626,"Marcel is an adorable one-inch-tall shell who ekes out a colorful existence with his grandmother Connie and their pet lint, Alan. Once part of a sprawling community of shells, they now live alone as the sole survivors of a mysterious tragedy. When a documentarian discovers them amongst the clutter of his Airbnb, his resulting short film brings Marcel millions of passionate fans, as well as unprecedented dangers and a new hope at finding his long-lost family.","Existential Vulnerability, Profound Longing, Parasocial Dynamics, Community Reconciliation, Whimsical Resilience",https://image.tmdb.org/t/p/w500/jaYmP4Ct8YLnxWAW2oYkUjeXtzm.jpg
522627,The Gentlemen,2020,7.668,8.0344,"American expat Mickey Pearson has built a highly profitable marijuana empire in London. When word gets out that he’s looking to cash out of the business forever it triggers plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him.","Criminal Hegemony, Machiavellian Deception, Controlled Chaos, Hyper-Masculine Performance, Stylized Amoralism",https://image.tmdb.org/t/p/w500/jtrhTYB7xSrJxR1vusu99nvnZ1g.jpg
446159,Bacurau,2019,7.668,5.713,"Bacurau, a small town in the Brazilian sertão, mourns the loss of its matriarch, Carmelita, who lived to be 94. Days later, its inhabitants notice that their community has vanished from most maps.","Existential Erasure, Ancestral Retribution, Communal Autonomy, Decolonization Trauma, Dehumanizing Surveillance, Sociopathic Tourism",https://image.tmdb.org/t/p/w500/tBa4zMGzZUco26XT3WfZZCwQ76i.jpg
974036,Ordinary Angels,2024,7.666,3.9065,Inspired by the incredible true story of a hairdresser who single-handedly rallies an entire community to help a widowed father save the life of his critically ill young daughter.,"Redemptive Altruism, Paternal Crisis, Collective Efficacy, Imminent Mortality, Vernacular Resilience, Secular Miraculism",https://image.tmdb.org/t/p/w500/wdi9kEU4W2UeBTtdqOPZISGMtDR.jpg
672322,Rurouni Kenshin: The Beginning,2021,7.665,10.8033,"Before he was a protector, Kenshin was a fearsome assassin known as Battosai. But when he meets gentle Tomoe Yukishiro, a beautiful young woman who carries a huge burden in her heart, his life will change forever.","Moral Detachment, Atonement Imperative, Calculated Intimacy, Melancholic Fatalism, Vicarious Trauma, Scarred Identity",https://image.tmdb.org/t/p/w500/rODS466qSdrwMlGdbUwPENhDN2c.jpg
845,Strangers on a Train,1951,7.665,2.2187,A charming psychopath tries to coerce a tennis star into his theory that two strangers can commit the perfect crime by exchanging murders—each killing the other’s most-hated person.,"Coercive Symbiosis, Fateful Doubleganger, Paralyzing Guilt, Polite Malevolence, Sociopathic Entitlement, Sustained Anxiety",https://image.tmdb.org/t/p/w500/ihC083U7ef56Ui4x0P0dobojrZ1.jpg
9912,The World's Fastest Indian,2005,7.664,3.4187,"The life story of New Zealander Burt Munro, who spent years building a 1920 Indian motorcycle—a bike which helped him set the land-speed world record at Utah's Bonneville Salt Flats in 1967.","Monolithic Obsession, Eccentric Isolation, Twilight Self-Actualization, Mechanical Purity, Existential Validation, Anachronistic Tenacity",https://image.tmdb.org/t/p/w500/vUIwPFAAXeCUuS040uGC0xSatcG.jpg
4808,Charade,1963,7.664,3.2961,"After Regina Lampert falls for the dashing Peter Joshua on a skiing holiday in the French Alps, she discovers upon her return to Paris that her husband has been murdered. Soon, she and Peter are giving chase to three of her late husband's World War II cronies, Tex, Scobie and Gideon, who are after a quarter of a million dollars the quartet stole while behind enemy lines.","Identity Crisis, Calculated Paranoia, Dangerous Courtship, Corrosive Greed, Performative Sincerity, Meta-Suspense",https://image.tmdb.org/t/p/w500/qqaPjC5FQidtKY65jbAKZPiOTaS.jpg
792307,Poor Things,2023,7.662,15.0742,"Brought back to life by an unorthodox scientist, a young woman runs off with a lawyer on a whirlwind adventure across the continents. Free from the prejudices of her times, she grows steadfast in her purpose to stand for equality and liberation.","Radical Autonomy, Philosophical Innocence, Visceral Rebirth, Societal Conditioning Critique, Surrealist Phenomenology",https://image.tmdb.org/t/p/w500/kCGlIMHnOm8JPXq3rXM6c5wMxcT.jpg
726759,Tetris,2023,7.662,5.6506,"In 1988, American video game salesman Henk Rogers discovers the video game Tetris. When he sets out to bring the game to the world, he enters a dangerous web of lies and corruption behind the Iron Curtain.","Ideological Paranoia, High-Stakes Obsession, Corporate Espionage, Bureaucratic Ostracism, Capitalist Opportunism",https://image.tmdb.org/t/p/w500/4F2QwCOYHJJjecSvdOjStuVLkpu.jpg
13466,October Sky,1999,7.663,2.7916,"Homer Hickam is a kid with only one future in sight, to work in the local coal mine like his father. However, in October 1957 everything changes when the first artificial satellite, Sputnik, goes into orbit. When Homer sees the Soviet satellite streak overhead, he becomes inspired to learn how to build rockets. With the help of his friends, and the local nerd, Homer sets to do just that by trial and a lot of error. Unfortunately, most of the town, and especially Homer's father, thinks that they are wasting their time. Only one teacher understands their efforts and lets them know that they could become contenders in the national science fair with college scholarships being the prize. Now the gang must learn to perfect their craft and overcome the many problems facing them as they shoot for the stars.","Paternal Validation Crisis, Existential Defiance, Intellectual Alienation, Sublimated Aspiration, Cultural Suffocation, Triumphalism of Merit",https://image.tmdb.org/t/p/w500/1weUnrWqESWoLzMgSs64jd4GEwY.jpg
11220,Fallen Angels,1995,7.662,4.8891,"An assassin goes through obstacles as he attempts to escape his violent lifestyle despite the opposition of his partner, who is secretly attracted to him.","Proximate Isolation, Neurotic Fixation, Pervasive Melancholy, Dialogic Breakdown, Quest for Authenticity, Hyper-Saturated Neurosis",https://image.tmdb.org/t/p/w500/yyM9BPdwttK5LKZSLvHae7QPKo1.jpg
1587,What's Eating Gilbert Grape,1993,7.661,7.7812,"Gilbert Grape is a small-town young man with a lot of responsibility. Chief among his concerns are his mother, who is so overweight that she can't leave the house, and his mentally impaired younger brother, Arnie, who has a knack for finding trouble. Settled into a job at a grocery store and an ongoing affair with local woman Betty Carver, Gilbert finally has his life shaken up by the free-spirited Becky.","Caregiver Burden, Familial Shame, Geographical Claustrophobia, Arrested Development, Existential Stagnation, Suppressed Resentment",https://image.tmdb.org/t/p/w500/8r9yts6XHbB1xNLaPC6ExNAK1Qu.jpg
1027014,Entergalactic,2022,7.7,1.5118,Ambitious artist Jabari attempts to balance success and love when he moves into his dream Manhattan apartment and falls for his next-door neighbor.,"Aspirational Anxiety, Navigating Modern Intimacy, Sensory Overload, Ego Negotiation, Fear of Reciprocity, Existential Isolation",https://image.tmdb.org/t/p/w500/oMU3JpuKuasjAWIbUQgCaT6pco1.jpg
799766,Better Man,2024,7.661,5.7143,"Follow Robbie Williams' journey from childhood, to being the youngest member of chart-topping boyband Take That, through to his unparalleled achievements as a record-breaking solo artist – all the while confronting the challenges that stratospheric fame and success can bring.","Identity Dissolution, Hedonic Treadmill, Existential Isolation, Psychic Fragmentation, Compulsive Validation Seeking, Melancholic Retrospection",https://image.tmdb.org/t/p/w500/fbGCmMp0HlYnAPv28GOENPShezM.jpg
587272,Father There Is Only One,2019,7.661,2.0371,"Javier is what we have dubbed as a ""husband-in-law."" That is that without taking care of the care of the house and children at all, he knows exactly what needs to be done, and that he continuously collects a sum of sentences from the type: ""It is that you do not organize"", or ""do not get nervous"", you already consider that overflowing woman drowns in a glass of water. Javier will have to face the reality of dealing with five children (between four and twelve years old) when his wife decides to go on a trip and leave him alone with them. The chaotic situation that takes place at home will progressively evolve ecologically to the most absolute disaster, but at the same time it will give parents and children the opportunity to meet and enjoy themselves for the first time.","Caregiver Burnout, Paternal Detachment, Domestic Role Inversion, Forced Maturation, Farcical Revelation",https://image.tmdb.org/t/p/w500/tW6V8C81lzYuRy8yFe1dvvGhL4j.jpg
51739,The Secret World of Arrietty,2010,7.661,6.6932,"14-year-old Arrietty and the rest of the Clock family live in peaceful anonymity as they make their own home from items ""borrowed"" from the house's human inhabitants. However, life changes for the Clocks when a human boy discovers Arrietty.","Precarious Dependency, Threshold of Adulthood, Existential Frailty, The Ethics of Observation, Melancholic Resignation, The Psychology of Scale",https://image.tmdb.org/t/p/w500/3lSRaSjDp2nkXMQkzzjpRi3035O.jpg
14438,Fireproof,2008,7.661,2.2841,"A heroic fire captain values dedication and service to others above all else, but the most important partnership in his life, his marriage, is about to go up in smoke.","Heroic Displacement, Intimacy Deficit, Volitional Transformation, Egotistic Redemption, Prescriptive Drama, Commitment Anxiety",https://image.tmdb.org/t/p/w500/hfoCG75j1YaNyfZGPg0rWy3nFmU.jpg
8358,Cast Away,2000,7.66,6.7495,"Chuck Noland, a top international manager for FedEx, and Kelly, a Ph.D. student, are in love and heading towards marriage. Then Chuck's plane to Malaysia crashes at sea during a terrible storm. He's the only survivor, and finds himself marooned on a desolate island. With no way to escape, Chuck must find ways to survive in his new home.","Psychological Solipsism, Existential Resilience, Primal Deconstruction, Sustained Anthropomorphism, Temporal Dislocation, Visceral Loneliness",https://image.tmdb.org/t/p/w500/7lLJgKnAicAcR5UEuo8xhSMj18w.jpg
8016,"Germany, Year Zero",1948,7.7,1.4539,"In the ruins of post-WWII Berlin, a twelve-year-old boy is left to his own devices in order to help provide for his family.","Corrosion of Innocence, Nihilistic Despair, Moral Landscape Collapse, Urban Isolation, Paternal Absence Trauma, Existential Contagion",https://image.tmdb.org/t/p/w500/sdxegsjrrvujXvv2GLPENyDlWDI.jpg
776305,Belle,2021,7.7,3.8441,"Suzu is a 17-year-old high-school student living in a rural town with her father. Wounded by the loss of her mother at a young age, Suzu one day discovers the massive online world ""U"" and dives into this alternate reality as her avatar, Belle. Before long, all of U's eyes are fixed on Belle, when, suddenly, a mysterious, dragon-like figure appears before her.","Unresolved Grief, Idealized Self-Projection, Identity Fragmentation, Digital Catharsis, Masked Vulnerability, Emotional Integration",https://image.tmdb.org/t/p/w500/fYHOD4pxZQk4rsP2tQrZI5uBlZV.jpg
1075,"Black Cat, White Cat",1998,7.659,1.9435,"Matko is a small time hustler, living by the Danube with his 17-year-old son Zare. After a failed business deal he owes money to the much more successful gangster Dadan. Dadan has a sister, Afrodita, that he desperately wants to see get married so they strike a deal: Zare is to marry her.","Opportunistic Survival, Sensory Overload, Magical Fatalism, Picaresque Chaos, Transactional Kinship, Familial Persistence",https://image.tmdb.org/t/p/w500/gGtt1IQUAzEjOPS1xHoC9PDX2VT.jpg
414906,The Batman,2022,7.658,13.1303,"In his second year of fighting crime, Batman uncovers corruption in Gotham City that connects to his own family while facing a serial killer known as the Riddler.","Traumatic Fixation, Urban Entropy, Existential Isolation, Inherited Guilt, The Shadow Self, Gothic Melancholia",https://image.tmdb.org/t/p/w500/74xTEgt7R36Fpooo50r9T25onhq.jpg
1908,Inherit the Wind,1960,7.7,4.0217,"Schoolteacher Bertram Cates is arrested for teaching his students Darwin's theory of evolution. The case receives national attention and one of the newspaper reporters, E.K. Hornbeck, arranges to bring in renowned defense attorney and atheist Henry Drummond to defend Cates. The prosecutor, Matthew Brady is a former presidential candidate, famous evangelist, and old adversary of Drummond.","Theocratic Zealotry, Intellectual Dissonance, Scrutiny of Belief, Public Humiliation, Existential Burden of Truth",https://image.tmdb.org/t/p/w500/7oaHcF0gCOt2lKaT2zajhajP0Zo.jpg
49992,Lucky and Zorba,1998,7.657,2.026,"A seagull is caught by the black tide of a sinking petrol ship. She manages to fly inland and falls down in a garden by a cat. Moribund, she asks the cat to fulfill three promises: that when she lays her egg he must not eat it; that he must take care of it until it hatches; that he would teach the newborn how to fly.","Instinctual Subversion, Ecological Responsibility, Vow Transcendence, Paradoxical Nurturing, Communal Epistemology, Existential Paternity",https://image.tmdb.org/t/p/w500/9tuNSBnodER4Dxot2b2fmbCvIEM.jpg
14580,The Big Heat,1953,7.7,2.8844,"After the suspicious suicide of a fellow cop, tough homicide detective Dave Bannion takes the law into his own hands when he sets out to smash a vicious crime syndicate.","Vigilante Obsession, Inescapable Trauma, Systemic Cynicism, Noir Fatalism, Psychological Transfiguration, Volatile Sadism",https://image.tmdb.org/t/p/w500/ezt6fb4JbghGKmaMzzuMtxpz0Kb.jpg
499,Cléo from 5 to 7,1962,7.7,4.0745,"Agnès Varda eloquently captures Paris in the sixties with this real-time portrait of a singer set adrift in the city as she awaits test results of a biopsy. A chronicle of the minutes of one woman’s life, Cléo from 5 to 7 is a spirited mix of vivid vérité and melodrama, featuring a score by Michel Legrand and cameos by Jean-Luc Godard and Anna Karina.","Acute Existential Anxiety, Subjective Temporality, Psychological Metamorphosis, Rejection of Objectification, Mortal Solipsism",https://image.tmdb.org/t/p/w500/oelBStY4xpguaplRv15P3Za7Xsr.jpg
288,High Noon,1952,7.657,6.3419,"Will Kane, the sheriff of a small town in New Mexico, learns a notorious outlaw he put in jail has been freed, and will be arriving on the noon train. Knowing the outlaw and his gang are coming to kill him, Kane is determined to stand his ground, so he attempts to gather a posse from among the local townspeople.","Existential Solitude, Acute Stress Response, Profound Disillusionment, Civic Cowardice, Unflinching Duty, Moral Calculus",https://image.tmdb.org/t/p/w500/qETSMQ4IXBSAS409Z9OL0ppXWTW.jpg
50531,Ask Me If I'm Happy,2000,7.656,1.3417,"Aspiring thespians Aldo, Giovanni and Giacomo work dead-end jobs while nurturing the dream of staging their production of Cyrano de Bergerac, but love for the same lady will tear their friendship apart. Three years later, Giovanni and Giacomo reunite after learning that Aldo is dying.","Interpersonal Betrayal, Deferred Ambition, Poignant Melancholy, Existential Reckoning, Search for Fulfillment, Triangular Conflict",https://image.tmdb.org/t/p/w500/gzDYw3sUQ18gJSlLvJ5YqWlXfZr.jpg
575452,The Traitor,2019,7.655,8.2588,"Palermo, Sicily, 1980. Mafia member Tommaso Buscetta decides to move to Brazil with his family fleeing the constant war between the different clans of the criminal organization. But when, after living several misfortunes, he is forced to return to Italy, he makes a bold decision that will change his life and the destiny of Cosa Nostra forever.","Paranoid Self-Preservation, Ethical Dissolution, Grievous Retribution, Coded Liminality, Testimonial Trauma, Cyclical Nihilism",https://image.tmdb.org/t/p/w500/bjb1zKlyw85hYwDXzz2UM6XqjUU.jpg
100402,Captain America: The Winter Soldier,2014,7.7,6.4123,"After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier.","Ideological Disillusionment, Pervasive Paranoia, Systemic Betrayal, Traumatic Recognition, Post-Heroic Cynicism, Moral Ambiguity",https://image.tmdb.org/t/p/w500/tVFRpFw3xTedgPGqxW0AOI8Qhh0.jpg
1592,Primal Fear,1996,7.655,7.4622,"Defense attorney Martin Vail takes on jobs for money and prestige rather than any sense of the greater good. His latest case involves an altar boy, accused of brutally murdering the archbishop of Chicago. Vail finds himself up against his ex-pupil and ex-lover, but as the case progresses and the Church's dark secrets are revealed, Vail finds that what appeared a simple case takes on a darker, more dangerous aspect.","Psychological Duplicity, Moral Relativism, Trauma Repression, Calculated Malevolence, Legal Cynicism, Dissociative Identity",https://image.tmdb.org/t/p/w500/qJf2TzE8nRTFbFMPJNW6c8mI0KU.jpg
1726,Iron Man,2008,7.654,14.8691,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.","Narcissistic Rupture, Atonement Imperative, Technological Symbiosis, Mortal Confrontation, Corporate Betrayal Trauma, Engineered Self-Actualization",https://image.tmdb.org/t/p/w500/78lPtwv72eTNqFW9COBYI0dWDJa.jpg
812,Aladdin,1992,7.654,7.9248,"In the boorish city of Agrabah, kind-hearted street urchin Aladdin and Princess Jasmine fall in love, although she can only marry a prince. He and power-hungry Grand Vizier Jafar vie for a magic lamp that can fulfill their wishes.","Impostor Syndrome, Wish Fulfillment Fantasy, Narcissistic Grandiosity, Aspirational Frustration, Authenticity Crisis, Virtue in Scarcity",https://image.tmdb.org/t/p/w500/eLFfl7vS8dkeG1hKp5mwbm37V83.jpg
508439,Onward,2020,7.653,9.3436,"In a suburban fantasy world, two teenage elf brothers embark on an extraordinary quest to discover if there is still a little magic left out there.","Paternal Shadowing, Surrogate Paternity, Suburban Disenchantment, Nostalgic Escapism, Self-Efficacy Development, Incomplete Closure",https://image.tmdb.org/t/p/w500/f4aul3FyD3jv3v4bul1IrkWZvzq.jpg
